-0.09818397	-0.03429813	0.07166096	-0.118627265	-0.0020737597	0.012683238	-0.019042669	0.33243167	0.09317959	0.0071394085	0.08351937	-0.08832877	-0.062320054	0.06760921	0.050508697	-0.16890407
-0.09686284	-0.016238526	0.017479343	-0.04701825	-0.07012345	0.011399574	-0.05496205	0.26051164	0.08982175	-0.03437428	0.07268687	-0.12519848	-0.091326475	0.014849866	0.08376683	-0.14686887
-0.2088091	-0.10391226	-0.007560385	-0.24420969	-0.11098431	0.04889977	-0.10337356	0.29992336	0.18485324	-0.13566144	0.14542362	-0.23266393	-0.16179337	-0.05261144	0.17328835	-0.08997227
0.5068236	0.45714638	0.4729822	0.3016116	0.5398762	-0.45802417	0.5138879	-1.4264042	-0.46883217	0.56044793	-0.37767795	0.648031	0.5440289	0.4538192	-0.47310904	1.0380235
0.04785817	0.10418869	0.042887706	-0.04746557	0.05130545	-0.08958485	0.067836784	-0.26659575	0.007617849	0.09966459	0.0024388847	0.044414334	0.055261303	0.14552188	-0.0012872566	0.188572
0.020157868	0.021814939	0.00616604	-0.01565908	0.006412415	-0.024529554	-0.04773556	-0.20306188	0.066842996	-0.012737314	0.07136718	-0.03066144	-0.035335034	0.07817806	-0.028568195	0.13401677
0.46486405	0.45381874	0.4073538	0.30620566	0.46316254	-0.36180177	0.50524926	-0.8693365	-0.49565533	0.43601546	-0.40896946	0.527654	0.45157218	0.36146915	-0.48878753	0.4578832
-0.064643115	-0.04403137	0.012641601	-0.028983898	-0.017231045	-0.025395993	0.031816393	-0.060623527	0.061075035	-0.034355406	0.07796034	-0.023963043	-0.018409248	0.008826886	-0.005150714	0.01527966
0.36207035	0.405702	0.2811046	0.30529538	0.40555337	-0.3172476	0.4529736	-0.7219086	-0.3997782	0.39691767	-0.29431817	0.56708694	0.47361335	0.31929135	-0.38261995	0.39695728
0.018158287	0.019340161	0.026409777	-0.026919315	0.018653922	-0.0115778735	-0.009277605	-0.010361823	0.035703775	-0.041020546	-0.033966452	0.0078105223	-0.035956047	0.0020574518	0.0384071	-0.010838366
0.5749162	0.46346515	0.46685618	0.34735262	0.47493476	-0.43340254	0.5716291	-0.7258655	-0.49804318	0.48003352	-0.4266292	0.6312548	0.53633296	0.518493	-0.5264634	0.49039814
-0.14440939	-0.07779012	-0.064684786	-0.11769877	-0.13150749	0.101174325	-0.15321794	0.099796094	0.120352335	-0.10963523	0.17223512	-0.11745459	-0.13965018	-0.05195959	0.07746501	-0.040404957
0.23348898	0.23236033	0.20487547	0.19301675	0.22785662	-0.1913665	0.294269	-0.5799441	-0.31998786	0.30720863	-0.20742236	0.3895878	0.3582006	0.23086289	-0.26453215	0.28189546
-0.3948363	-0.2872179	-0.2544586	-0.2691812	-0.3236161	0.24372864	-0.34877378	0.5316539	0.37148845	-0.2705301	0.34427926	-0.4059539	-0.35669667	-0.17130417	0.33300525	-0.17041886
